target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ARI incidence,BE,2024-10-27,2,median,0.5,1299.5471102439597,2024-10-23
ARI incidence,BE,2024-11-03,3,median,0.5,1244.5714440841552,2024-10-23
ARI incidence,BE,2024-11-10,4,median,0.5,1179.9256946731548,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.55,1377.6869161703105,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.55,1334.725160386365,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.55,1277.9411525024673,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.55,1211.6737957806965,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.6,1419.7676157720598,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.6,1377.5595989974192,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.6,1313.2302813701133,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.6,1244.4808337056372,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.65,1458.6782642890068,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.65,1423.3475164803046,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.65,1358.5437581388692,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.65,1291.3173204572438,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.7,1502.376560042114,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.7,1463.932598949787,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.7,1402.6776691954235,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.7,1331.9820920111617,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.75,1564.8775345139675,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.75,1526.101818573896,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.75,1443.6142120726417,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.75,1385.0033314901034,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.8,1624.4768711577929,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.8,1586.1124671796351,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.8,1490.5957032992992,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.8,1434.5330736424773,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.85,1705.3676111361492,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.85,1664.2883851776085,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.85,1557.7124752570153,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.85,1496.3205034554405,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.9,1806.701140079301,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.9,1760.8361818796986,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.9,1640.0789465030862,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.9,1594.6893082805095,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.95,1930.044303280456,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.95,1965.1199700159302,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.95,1806.1507590003475,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.95,1728.3267165020352,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.975,2062.933726397965,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.975,2101.6320074649584,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.975,1923.3802922301631,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.975,1836.760315663507,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.99,2202.602062168065,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.99,2292.347484948904,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.99,2079.5522741518207,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.99,1924.2274179151239,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.01,360.47973214725863,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.01,376.7501503027705,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.01,453.613426464594,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.01,495.4502762507111,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.025,395.8672511388959,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.025,428.7293178877327,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.025,502.61822104611815,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.025,559.6188228462709,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.05,439.111997028011,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.05,471.1634315294082,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.05,552.3215916580235,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.05,611.6836151617912,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.1,489.6503028869719,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.1,520.2601424404141,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.1,611.3286369804356,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.1,686.405808955451,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.15,533.5293343971637,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.15,556.8043985333996,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.15,646.5318339648293,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.15,753.6846917659093,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.2,559.1669027533934,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.2,598.7642938473608,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.2,692.8926960253607,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.2,803.1116997627078,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.25,588.9358017231144,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.25,625.2867788476585,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.25,727.0302781158188,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.25,855.6095423865347,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.3,620.2941692812144,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.3,657.3983892430902,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.3,762.9834842668954,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.3,896.697358223619,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.35,644.1374258903373,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.35,685.765942707656,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.35,790.4564413438784,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.35,940.6609125904,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.4,673.5655457462753,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.4,710.0695505550237,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.4,821.9474187865483,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.4,978.5738756366178,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.45,698.4437771510517,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.45,735.7098094905177,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.45,854.504835924235,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.45,1021.3395818644138,2024-10-23
ARI incidence,BG,2024-10-20,1,median,0.5,726.893093261347,2024-10-23
ARI incidence,BG,2024-10-27,2,median,0.5,769.3222449131695,2024-10-23
ARI incidence,BG,2024-11-03,3,median,0.5,892.1678117018422,2024-10-23
ARI incidence,BG,2024-11-10,4,median,0.5,1062.8027662211346,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.55,761.5139960512977,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.55,801.2938749343442,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.55,929.4094192937441,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.55,1096.3370489058009,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.6,792.554189177236,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.6,826.1547976865511,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.6,970.5155587732331,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.6,1129.7096140443919,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.65,826.9577373675646,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.65,863.7580159854582,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.65,1012.2967084154646,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.65,1176.965731926017,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.7,865.6576823431591,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.7,910.2759638504697,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.7,1060.3160665609728,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.7,1226.34617453776,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.75,909.0414035984263,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.75,959.3930920039362,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.75,1114.235605413648,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.75,1277.8521194643529,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.8,956.4364181500159,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.8,999.3281399743144,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.8,1161.9852775145505,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.8,1357.716099279419,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.85,1016.4488019791479,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.85,1047.460469558557,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.85,1224.9352749128234,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.85,1453.5162097840473,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.9,1107.4467374713702,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.9,1125.3927642497272,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.9,1324.1203170746805,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.9,1588.4960376235845,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.95,1242.8088306343748,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.95,1247.8628314096782,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.95,1447.960992559882,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.95,1756.2452705079984,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.975,1380.4681119388886,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.975,1335.9259183454471,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.975,1629.3532774842613,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.975,1960.5091964865153,2024-10-23
ARI incidence,BG,2024-10-20,1,quantile,0.99,1478.7530751734325,2024-10-23
ARI incidence,BG,2024-10-27,2,quantile,0.99,1539.7360222178122,2024-10-23
ARI incidence,BG,2024-11-03,3,quantile,0.99,1777.6194535797183,2024-10-23
ARI incidence,BG,2024-11-10,4,quantile,0.99,2201.4544720597896,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.01,717.3688583152748,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.01,744.8391479718222,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.01,732.701396803143,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.01,736.7147761603934,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.025,784.115860233892,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.025,799.033201300943,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.025,817.8600086851077,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.025,787.7907088047541,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.05,833.0460617118943,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.05,866.651442233343,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.05,873.1586406131532,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.05,840.1823432147662,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.1,902.1117219767141,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.1,924.6844982216087,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.1,937.2671828898445,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.1,915.1006042590428,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.15,948.7596522984558,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.15,977.7548802405739,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.15,1000.3282974256218,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.15,972.830138219942,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.2,997.041478051387,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.2,1025.894750884018,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.2,1047.0494003341812,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.2,1019.3328392326955,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.25,1042.6923068687634,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.25,1062.4248617613807,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.25,1086.6137786095173,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.25,1063.0825959256554,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.3,1070.4759474240745,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.3,1100.604658020352,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.3,1120.8263039837816,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.3,1099.976081864231,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.35,1114.8823619246918,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.35,1132.9387399647167,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.35,1164.6799495432645,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.35,1145.5650507942676,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.4,1157.047390029668,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.4,1165.792426546156,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.4,1202.421135979003,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.4,1178.7735653515522,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.45,1199.6410829472875,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.45,1207.5033899695661,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.45,1239.3710280073813,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.45,1215.265116604149,2024-10-23
ARI incidence,CZ,2024-10-20,1,median,0.5,1232.2015305886712,2024-10-23
ARI incidence,CZ,2024-10-27,2,median,0.5,1245.389970424912,2024-10-23
ARI incidence,CZ,2024-11-03,3,median,0.5,1270.6672398215605,2024-10-23
ARI incidence,CZ,2024-11-10,4,median,0.5,1251.0692876232924,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.55,1262.225662637523,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.55,1275.0270821959414,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.55,1316.8613525044605,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.55,1292.2628859889114,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.6,1304.9234138909694,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.6,1310.8713660204703,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.6,1354.2573631941054,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.6,1331.8149490086582,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.65,1342.5560916349914,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.65,1359.2135194051689,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.65,1401.6888561090477,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.65,1375.1591472197256,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.7,1381.2619312690895,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.7,1406.7132428302914,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.7,1442.0126174809711,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.7,1414.5270704950826,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.75,1441.12436164277,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.75,1461.3639016937286,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.75,1498.6476812115013,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.75,1460.420199500501,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.8,1482.458293800335,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.8,1535.9693674828527,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.8,1556.826283268589,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.8,1513.6441455737152,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.85,1546.2140742797449,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.85,1620.4094280972445,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.85,1616.681768796971,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.85,1582.299033689896,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.9,1636.1441980503619,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.9,1717.2992744854498,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.9,1717.6116945437927,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.9,1674.1286938894514,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.95,1774.9176869227567,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.95,1854.4669711894087,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.95,1866.260184152413,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.95,1813.680494107203,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.975,1893.450064032567,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.975,2019.2535310698179,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.975,2056.099211589166,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.975,1898.857657945404,2024-10-23
ARI incidence,CZ,2024-10-20,1,quantile,0.99,2106.40313025665,2024-10-23
ARI incidence,CZ,2024-10-27,2,quantile,0.99,2159.537360735796,2024-10-23
ARI incidence,CZ,2024-11-03,3,quantile,0.99,2330.8279137889317,2024-10-23
ARI incidence,CZ,2024-11-10,4,quantile,0.99,2075.487550950193,2024-10-23
ARI incidence,EE,2024-10-06,1,quantile,0.01,108.26293917209237,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.01,106.1234714649189,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.01,105.81755518648315,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.01,111.92253673720035,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.025,125.47134073675262,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.025,120.92163983008555,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.025,118.1087393007503,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.025,122.97420358616837,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.05,136.83213066920476,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.05,138.8541926156375,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.05,129.4268869431721,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.05,138.88153247222283,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.1,156.93884829022656,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.1,154.21073873478136,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.1,148.26778477292484,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.1,157.55652376422546,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.15,170.9190124286267,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.15,165.70050459662875,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.15,160.55573878886224,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.15,168.2307038823258,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.2,184.85704669151943,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.2,177.1401743509029,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.2,175.76068627039228,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.2,179.41485069611036,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.25,195.15565384730786,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.25,184.68658210840871,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.25,184.47471367970385,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.25,188.52787050838813,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.3,205.52476890763722,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.3,195.65253072603423,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.3,194.67989418237798,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.3,200.2650961739873,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.35,215.1731288109931,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.35,205.77653613878562,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.35,205.06010851966073,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.35,208.6517133421353,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.4,227.3509160980038,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.4,214.98687975072102,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.4,214.43242637497602,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.4,218.58648585956928,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.45,238.40971793584424,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.45,223.22274170328797,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.45,224.28864095468873,2024-10-09
ARI incidence,EE,2024-10-27,4,quantile,0.45,228.007097415669,2024-10-09
ARI incidence,EE,2024-10-06,1,median,0.5,248.7542688019372,2024-10-09
ARI incidence,EE,2024-10-13,2,median,0.5,233.56811657659017,2024-10-09
ARI incidence,EE,2024-10-20,3,median,0.5,235.04756843079036,2024-10-09
ARI incidence,EE,2024-10-27,4,median,0.5,240.62105041423527,2024-10-09
ARI incidence,EE,2024-10-06,1,quantile,0.55,262.3181465858503,2024-10-09
ARI incidence,EE,2024-10-13,2,quantile,0.55,243.44619500566816,2024-10-09
ARI incidence,EE,2024-10-20,3,quantile,0.55,243.44446904255588,2024-10-09
